eid	origin	source	name	slot	rarity	groups	mechanic	status
E0435	designdocs	DESIGN_DOC.md §17 Turn Resources	Cards cannot retire until scored	rule			Cards cannot be sold/removed until they have scored or their ability has activated.	
E0436	designdocs	DESIGN_DOC.md §2 Core Game Loop v2 (latest)	Cards enter only via drop	rule			Cards enter play by dropping automatically from the input row; they cannot be dragged down manually.	
E0437	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Cards with a price	unknown			Skill taxonomy category: cards that come at a price/cost.	
E0438	designdocs	DESIGN_DOC.md §16 Economy & Shop	Carnival meta-shop	unknown			The Carnival meta-shop lets the player spend prestige to improve odds of cards/events on the map, but this also raises the score required per show.	
E0439	designdocs	DESIGN_REFERENCES.md §B3 Strength & Endurance	Carries a chosen card	skill			Carries one chosen card wherever it moves, so they relocate together.	
E0440	designdocs	DESIGN_DOC.md §14.4 Rule cards	Cascade Scorer	rule			Performs the whole-board row/column scoring pass.	
E0441	designdocs	DESIGN_REFERENCES.md §A15 Iberia, Nordics & Eastern Europe	Censorship-immune puppets	rule			In towns that ban speech/satire acts, Puppet-type cards perform unhindered.	
E0442	designdocs	DESIGN_REFERENCES.md §B4 Danger Acts	Centrifugal column (Wall of Death)	skill			Cards in this column can't fall or be discarded while it spins, for a limited number of turns.	
E0443	designdocs	DESIGN_REFERENCES.md §A5 China	Chair stack	skill			+mult per card in the tallest column.	
E0444	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Changing game rules	unknown			Skill taxonomy category: cards that change game rules.	
E0445	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Changing how other skills work	unknown			Skill taxonomy category: cards that alter how other skills function.	
E0446	designdocs	DESIGN_REFERENCES.md §A2 Medieval & Renaissance Europe	Charivari opening	rule			Turn-1 bonus for flooding the Ring with many low-rank cards at once.	
E0447	designdocs	DESIGN_DOC.md §14.1 Skills/Feats	Cheat Day	skill			Cards remaining in the deck get a rank-up, rewarding winning early with cards to spare.	
E0448	designdocs	DESIGN_RECOMMENDATIONS.md §9 Events	Cherry Pie	unknown			Take a debuff card for this show in exchange for gold cards.	
E0449	designdocs	DESIGN_REFERENCES.md §A8 Middle East, Central Asia, Mongolia	Chick production (gali-gali)	skill			Produces chick tokens under scored face-down cards ('cups').	
E0450	designdocs	DESIGN_REFERENCES.md §F1 Theater & Opera	Chorus cards	skill			Reveal the boss's next intent one turn early while any two Chorus cards share a row.	
E0451	designdocs	DESIGN_REFERENCES.md §A1 The Ancient World	Circus Maximus race show	boss			Reach the goal score within N turns.	
E0452	designdocs	DESIGN_DOC.md §10 Suits	Circus suit roster	suit			Planned circus suits: clowns, background dancers, flames, juggling balls, hoops, nails/knives, plus special suits fireworks and electric.	
E0453	designdocs	DESIGN_REFERENCES.md §C2 Séance, Spiritualism & Paranormal	Clever Hans	skill			Appears to calculate a rank but actually copies its neighbor's value; if the neighbor leaves, it's revealed as rank 1.	
E0454	designdocs	DESIGN_DOC.md §11 Class list	Clown class	unknown			Class mechanical focus: pip manipulation.	
E0455	designdocs	DESIGN_REFERENCES.md §A4 Russia & the Soviet Circus	Clown + companion token	skill			Comes with a free 1-rank dog token.	
E0456	designdocs	DESIGN_REFERENCES.md §B2 Juggling & Object Manipulation	Club passing	rule			Two Juggler cards in different columns trade a buff back and forth every Next.	
E0457	designdocs	DESIGN_REFERENCES.md §A13 Korea & Southeast Asia	Color-wheel booth	unknown			Bet a gold card on a suit at a color-wheel game.	
E0458	designdocs	DESIGN_DOC.md §3 Board & Zones	Column count via rule cards	rule			Column count is not hardcoded: rule cards (input/zone adders) each add one column at game creation, so effects can add or remove columns.	
E0459	designdocs	DESIGN_DOC.md §14.1 Skills/Feats	Column Poker (unnamed)	rule			Every 5 cards per column are scored as a poker hand.	
E0460	designdocs	DESIGN_DOC.md §2 Core Game Loop	Combine and pick up decks	unknown			Early undeveloped idea to combine and pick up multiple decks.	
E0461	designdocs	DESIGN_DOC.md §5 Scoring v3 (combo, shipped)	Combo payout formula	rule			Act payout = row-score x column-score x combo, where combo = 1 + 0.1 x U, and U = number of distinct combo classes (archetype+size+copies) scored this act.	
E0462	designdocs	DESIGN_DOC.md §5 Scoring v3 (combo)	Combo per unique effect	rule			Combo increments by 1 for each unique effect triggered; flat points come from card effects ('cards are ammo'), multiplied by row-combo and col-combo.	
E0463	designdocs	DESIGN_RECOMMENDATIONS.md §2.1 Scoring: combo reframe	Combo scoring formula	rule			Show score = sum of card effect points, multiplied by (1 + row combo) and by (1 + col combo), where row/col combo = number of unique row/column melds scored this submit.	
E0464	designdocs	DESIGN_REFERENCES.md §A2 Medieval & Renaissance Europe	Commedia dell'arte roster	type			An entire face-card family or leader roster built from stock commedia characters.	
E0465	designdocs	DESIGN_DOC.md §14.1 Skills/Feats	Common (chain)	skill			Doubles the chance of Rare cards appearing.	
E0466	designdocs	DESIGN_DOC.md §7 Spotlight System	Compress board toggle	rule			A QOL 'compress board' view strips card art to pips plus ability names (dim when inactive), turning a stack into a stiff column when picked up.	
E0467	designdocs	DESIGN_DOC.md §11 Class list	Concessions / Food class	unknown			Class mechanical focus: positive effects (buffs).	
E0468	designdocs	DESIGN_REFERENCES.md §E The Fairground, Midway & Business	Configurable rhythm-buff (calliope organ)	consumable			A punched-card organ mechanic where the player configures a programmable rhythm-buff card.	
E0469	designdocs	DESIGN_REFERENCES.md §A10 The Americas	Congress deck	unknown			Starts with one card from every regional tradition, with cross-culture synergy tags.	
E0470	designdocs	DESIGN_REFERENCES.md §A3 Golden Age Western Circus	Conjoined cards	rule			Two cards are permanently fused side-by-side, move as one unit, but score as two.	
E0471	designdocs	DESIGN_DOC.md §11 Class list	Costume Designer class	unknown			Class mechanical focus: equipment/clothing/stamp manipulation.	
E0472	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Creating mini-games	unknown			Skill taxonomy category: cards that create mini-games.	
E0473	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Creating temporary cards	unknown			Skill taxonomy category: cards that create temporary cards.	
E0474	designdocs	DESIGN_REFERENCES.md §F4 Dance, Drag & Ballroom	Crew formation battle / class legalization	unknown			Crew vs. crew formation battles; a street class becomes town-legal as the meta progresses.	
E0475	designdocs	DESIGN_DOC.md §5 Scoring v1 (cribbage)	Cribbage-style scoring	rule			Face cards all count as 10; 2 points per 15-sum, 2 points per 31-sum, 2 for a pair, 6 for a triple, 12 for a quad, 3-7 points for runs of 3-7 cards.	
E0476	designdocs	DESIGN_REFERENCES.md §A4 Russia & the Soviet Circus	Cross-class Clown leader	type			A comedy leader whose buff reaches every class.	
E0477	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Cross-game persistence	unknown			Skill taxonomy category: effects persisting into the next game.	
E0478	designdocs	DESIGN_REFERENCES.md §F3 Music, Concerts & Festivals	Crowd glow	rule			During a low-scoring turn, the crowd trickles in small fame regardless.	
E0479	designdocs	DESIGN_DOC.md §12 Tapping / Cues & Charges	Cue via right-click	rule			Cards are tapped ('cued') via right-click; tappable cards get a glowing halo border that is removed once spent.	
E0480	designdocs	DESIGN_REFERENCES.md §A1 The Ancient World	Cups and balls minigame	unknown			A three-facedown-cards shuffle minigame usable in shops/events; the humblest commons can be buffed by an 'oldest trick' tag.	
E0481	designdocs	DESIGN_DOC.md §13 Special Decks & Variants	Custom deck (final unlockable)	unknown			A fully custom deck as the final unlockable deck variant.	
E0482	designdocs	DESIGN_DOC.md §8 Rule Deck (vetoed)	Custom rule deck pack	unknown			Vetoed: an unlock letting players build fully custom rule decks, up to re-implementing default solitaire — rejected as scope creep.	
E0483	designdocs	DESIGN_RECOMMENDATIONS.md §9 Events	Cutting Up Jackpots	unknown			Reroll any one card in the deck into another card of the same class.	
E0484	designdocs	DESIGN_DOC.md §5 Scoring v3 (combo, unbuilt)	Damage/antagonist reframing	rule			Points are reframed as damage dealt against an antagonist, Slay-the-Spire/TCG style, with row and column scorers becoming a combo system.	
E0485	designdocs	DESIGN_DOC.md §11 Class list	Dancer / trick artist class	unknown			Class mechanical focus: specific formation bonuses.	
E0486	designdocs	DESIGN_REFERENCES.md §D Cards, Gambling & Fortune	Dead Man's Hand	unknown			Scoring two pair, aces over eights, triggers a morbid jackpot plus a ghost event.	
E0487	designdocs	DESIGN_DOC.md §20 Difficulty, Bosses & Win Cons	Debuff statuses	type			Cards can catch statuses via the status array, e.g. Exhausted (loses a rank at round end if it appeared on board this show).	
E0488	designdocs	DESIGN_DOC.md §2 Core Game Loop v1	Deck-click drops loop	rule			Every click of the deck drops new cards down; a limited number of clicks/rounds are allowed per match.	
E0489	designdocs	DESIGN_DOC.md §2 Core Game Loop	Deck influences ruleset	unknown			Different starting decks influence both the card pool and the rules the player plays under, via the rule deck.	
E0490	designdocs	DESIGN_DOC.md §11 Skill taxonomy	Deck manipulation	unknown			Skill taxonomy category: cards that manipulate the deck.	
E0491	designdocs	DESIGN_DOC.md §13 Special Decks & Variants	Deck unlocks as gimmick runs	unknown			Deck unlocks double as Balatro-style gimmick runs, unifying two systems into one.	
E0492	designdocs	DESIGN_REFERENCES.md §A10 The Americas	Declared jump (Evel Knievel)	rule			Anchors the Booking system: declare a jump, sell tickets, then attempt to survive it.	
E0493	designdocs	DESIGN_REFERENCES.md §A1 The Ancient World	Dedi's Resurrection	skill			Restore one destroyed card per show.	
E0494	designdocs	DESIGN_DOC.md §4 Stacking & Movement Rules	Default stack legality	rule			A legal stack is an ascending or descending run; same-suit cards cannot stack.	
E0495	designdocs	DESIGN_DOC.md §6 Card Anatomy & Pips	Deterministic own RNG	rule			The engine implements its own RNG with seed offsets that are themselves randomized per-seed, so everything stays deterministic.	
E0496	designdocs	DESIGN_REFERENCES.md §F1 Theater & Opera	Deus ex machina consumable	consumable			One automatic show-save per run, deliberately framed as feeling like a cheat.	
E0497	designdocs	DESIGN_REFERENCES.md §A11 South America	Devil Parade	unknown			Play debuffed cards as the show; each one scored converts its debuff into fame.	
E0498	designdocs	DESIGN_REFERENCES.md §A5 China	Diabolo juggle	skill			A card is juggled between two columns, alternating position every Next and buffing both.	
E0499	designdocs	DESIGN_DOC.md §15 Map content & UX	Disaster card packs	rule			Disaster card packs can appear on the board as a choosable option.	
E0500	designdocs	DESIGN_DOC.md §17 Turn Resources	Discard-driven board building	rule			Discards are a main method of building the board: repeatedly discard Entrance cards until getting what's wanted, then let them drop; an upgrade chain grants more discards or more cards per discard.	
E0501	designdocs	DESIGN_DOC.md §14.1 Skills/Feats	Discard Joker (unnamed)	skill			Allows discarding 1 Entrance card per turn; upgradable to more discards or more cards per discard.	
E0502	designdocs	DESIGN_REFERENCES.md §A16 Africa & the Arctic	Dispute settled by performance	unknown			A diplomatic show variant where a town dispute is settled by performance instead of score.	
E0503	designdocs	DESIGN_DOC.md §13 Special Decks & Variants	Double Everything deck	unknown			Ranks are doubled, deck size doubled, initial slots doubled, score required doubled, card packs doubled.	
E0504	designdocs	DESIGN_DOC.md §14.2 Stamps	Double Trigger	stamp			Card's effects trigger twice.	
E0505	designdocs	DESIGN_REFERENCES.md §C1 Golden-Age Stage Magic	Dove production	skill			Scored melds release dove tokens: rank-1 fliers that land on random columns as free cards.	
E0506	designdocs	DESIGN_REFERENCES.md §A5 China	Dragon meld	rule			A scored run moves as one body afterward, relocatable as a unit next turn.	
E0507	designdocs	DESIGN_RECOMMENDATIONS.md §6 Special Effects	Drumroll	skill			The last meld scored this submit gets +mult.	
E0508	designdocs	DESIGN_DOC.md §5 Scoring v2 (dual-axis, latest)	Dual-axis base scoring	rule			Base scoring combines vertical runs (with a minimum size) per column with horizontal poker hands per row.	
E0509	designdocs	DESIGN_REFERENCES.md §A15 Iberia, Nordics & Eastern Europe	Duende	rule			A rare emergent state under specific combo/tension conditions triples a card's score with unique presentation; never purchasable, only summoned.	
E0510	designdocs	DESIGN_DOC.md §3 Board & Zones	Duplicate rule card identifiers	rule			Duplicate rule cards (e.g. multiple zone adders) use their rank as an identifier.	
E0511	designdocs	DESIGN_REFERENCES.md §A12 Australia & Oceania	Dynasty save bonus	unknown			A bonus for consecutive finished tours in one save file.	
E0512	designdocs	DESIGN_DOC.md §14.3 Types	Earth / Air / Water / Fire materials	type			Elemental materials with custom movement, such as always sitting on top or bottom of a stack.	
E0513	designdocs	DESIGN_DOC.md §25 Cross-Reference	Effect-order deck viewer	skill			An effect-viewer that shows skill trigger order even when the deck is randomized (could itself be implemented as a skill).	
E0514	designdocs	DESIGN_DOC.md §10 Suits	Electric suit (proposed)	suit			Electric suit buffs cards that are connected/chained together in a certain way.	
E0515	designdocs	DESIGN_REFERENCES.md §F6 Film Stunts & Spectacle Sports	Element boards (ice/water)	rule			Ice rows slide placed cards to the column's end; water rows let cards float/drift.	
E0516	designdocs	DESIGN_DOC.md §4 Stacking & Movement Rules	Elemental custom movement	type			Elemental card types with custom movement rules, such as always sitting on top or bottom of a stack.	
E0517	designdocs	DESIGN_REFERENCES.md §B2 Juggling & Object Manipulation	Elevate a prop	skill			Permanently convert one prop card into a feat card.	
E0518	designdocs	DESIGN_RECOMMENDATIONS.md §2.2 Alt win cons: The Booking	Endless bookings	unknown			In endless mode, bookings become increasingly absurd contracts each repeat.	
E0519	designdocs	DESIGN_DOC.md §15 Map (implemented)	Endless lap reversal	unknown			Finishing a lap enters endless mode: the tour reverses end-to-start on the same map, with goals scaling per lap and traveled history accumulating.	
E0520	designdocs	DESIGN_DOC.md §15 Map v4 (FTL, latest)	Endless mode unlock	unknown			Finishing the final city wins the run and unlocks endless mode, repeating the final city with guaranteed repeating choices until the player loses.	
E0521	designdocs	DESIGN_REFERENCES.md §G The Modern Era	Endurance lineage cards	skill			Modern endurance cards explicitly cite a lineage chain of ancestor cards (Hunger Artist family).	
E0522	designdocs	DESIGN_REFERENCES.md §A10 The Americas	Engineer-impresario leader	type			Danger acts this leader 'designs' cost less.	
