eid	origin	source	name	slot	rarity	groups	mechanic	status
E1507	balatro	balatro	Ancient Joker	joker	Rare		Each played card of a target suit gives X1.5 Mult when scored; the target suit changes at end of round.	
E1508	balatro	balatro	Arrowhead	joker	Uncommon		Played cards with Spade suit give +50 Chips when scored.	
E1509	balatro	balatro	Astronomer	joker	Uncommon		All Planet cards and Celestial Packs in the shop are free.	
E1510	balatro	balatro	Banner	joker	Common		+30 Chips for each remaining discard.	
E1511	balatro	balatro	Baron	joker	Rare		Each King held in hand gives X1.5 Mult.	
E1512	balatro	balatro	Base	edition			No additional effect.	
E1513	balatro	balatro	Baseball Card	joker	Rare		Every Uncommon Joker gives X1.5 Mult.	
E1514	balatro	balatro	Black Stake	stake			30% chance for Jokers in shops or booster packs to have an Eternal Sticker (cannot be sold or destroyed).	
E1515	balatro	balatro	Blackboard	joker	Uncommon		X3 Mult if all cards held in hand are Spades or Clubs.	
E1516	balatro	balatro	Blast Off	challenge			2 hands and 2 discards per round, 4 Joker slots; includes Planet-card vouchers; hand/discard-boosting vouchers and the Burglar Joker are banned.	
E1517	balatro	balatro	Bloodstone	joker	Uncommon		1 in 2 chance for played Heart-suit cards to give X1.5 Mult when scored.	
E1518	balatro	balatro	Blue Joker	joker	Common		+2 Chips for each remaining card in the draw deck.	
E1519	balatro	balatro	Blue Seal	seal			Creates the Planet card for the final played poker hand of the round, if this card is held in hand at end of round.	
E1520	balatro	balatro	Blue Stake	stake			-1 Discard per round.	
E1521	balatro	balatro	Blueprint	joker	Rare		Copies the ability of the Joker to the right.	
E1522	balatro	balatro	Bonus Card	enhancement			+30 Chips when scored.	
E1523	balatro	balatro	Bootstraps	joker	Uncommon		+2 Mult for every $5 you have.	
E1524	balatro	balatro	Boss Tag	tag			Rerolls the Boss Blind for the current Ante.	
E1525	balatro	balatro	Brainstorm	joker	Rare		Copies the ability of the leftmost Joker.	
E1526	balatro	balatro	Bram Poker	challenge			Jokers no longer appear in the shop; starts with an Eternal Vampire Joker and extra Tarot cards.	
E1527	balatro	balatro	Buffoon Tag	tag			Gives a free Mega Buffoon Pack.	
E1528	balatro	balatro	Bull	joker	Uncommon		+2 Chips for each $1 you have.	
E1529	balatro	balatro	Burglar	joker	Uncommon		When Blind is selected, gain +3 Hands and lose all discards for the round.	
E1530	balatro	balatro	Burnt Joker	joker	Rare		Upgrades the level of the first discarded poker hand each round.	
E1531	balatro	balatro	Business Card	joker	Common		Played face cards have a 1 in 2 chance to give $2 when scored.	
E1532	balatro	balatro	Campfire	joker	Rare		Gains X0.25 Mult permanently for each card sold; resets when a Boss Blind is defeated.	
E1533	balatro	balatro	Canio	joker	Legendary		Gains X1 Mult permanently when a face card is destroyed.	
E1534	balatro	balatro	Card Sharp	joker	Uncommon		X3 Mult if the played poker hand has already been played this round.	
E1535	balatro	balatro	Cartomancer	joker	Uncommon		Creates a Tarot card when Blind is selected.	
E1536	balatro	balatro	Castle	joker	Uncommon		Gains +3 Chips permanently per discarded card of a target suit; the target suit changes every round.	
E1537	balatro	balatro	Cavendish	joker	Common		X3 Mult; 1 in 1000 chance this card is destroyed at end of round.	
E1538	balatro	balatro	Ceremonial Dagger	joker	Uncommon		When Blind is selected, destroys the Joker to the right and adds double its sell value as a permanent Mult bonus.	
E1539	balatro	balatro	Certificate	joker	Uncommon		When round begins, adds a random playing card with a random Seal to your hand.	
E1540	balatro	balatro	Cerulean Bell	boss_blind			Forces one card in hand to always be selected for play/discard.	
E1541	balatro	balatro	Chaos the Clown	joker	Common		1 free reroll per shop.	
E1542	balatro	balatro	Charm Tag	tag			Gives a free Mega Arcana Pack.	
E1543	balatro	balatro	Chicot	joker	Legendary		Disables the effect of every Boss Blind.	
E1544	balatro	balatro	Clever Joker	joker	Common		+80 Chips if played hand contains a Two Pair.	
E1545	balatro	balatro	Cloud 9	joker	Uncommon		Earn $1 for each 9 in your full deck at end of round.	
E1546	balatro	balatro	Constellation	joker	Uncommon		Gains X0.1 Mult permanently every time a Planet card is used.	
E1547	balatro	balatro	Coupon Tag	tag			Initial cards and booster packs in the next shop are free.	
E1548	balatro	balatro	Crafty Joker	joker	Common		+80 Chips if played hand contains a Flush.	
E1549	balatro	balatro	Crazy Joker	joker	Common		+12 Mult if played hand contains a Straight.	
E1550	balatro	balatro	Credit Card	joker	Common		Allows going up to -$20 in debt.	
E1551	balatro	balatro	Crimson Heart	boss_blind			One random Joker is disabled each hand played.	
E1552	balatro	balatro	Cruelty	challenge			Small and Big Blinds give no reward money; 3 Joker slots.	
E1553	balatro	balatro	D6 Tag	tag			Rerolls in the next shop start at $0.	
E1554	balatro	balatro	Delayed Gratification	joker	Common		Earn $2 per discard if no discards are used by end of round.	
E1555	balatro	balatro	Devious Joker	joker	Common		+100 Chips if played hand contains a Straight.	
E1556	balatro	balatro	Diet Cola	joker	Uncommon		Sell this card to create a free Double Tag.	
E1557	balatro	balatro	DNA	joker	Rare		If the first hand of the round has only 1 card, adds a permanent copy of that card to the deck and draws it to hand.	
E1558	balatro	balatro	Double or Nothing	challenge			All played cards become debuffed after scoring; uses a standard 52-card deck with every card given a Red Seal.	
E1559	balatro	balatro	Double Tag	tag			Gives a copy of the next Tag selected.	
E1560	balatro	balatro	Driver's License	joker	Rare		X3 Mult if you have at least 16 Enhanced cards in your full deck.	
E1561	balatro	balatro	Drunkard	joker	Common		+1 discard each round.	
E1562	balatro	balatro	Dusk	joker	Uncommon		Retrigger all played cards in the final hand of the round.	
E1563	balatro	balatro	Economy Tag	tag			Doubles your money, up to a maximum of $40 gained.	
E1564	balatro	balatro	Egg	joker	Common		Gains $3 of sell value at end of round.	
E1565	balatro	balatro	Erosion	joker	Uncommon		+4 Mult for each card below the deck's starting size in your full deck.	
E1566	balatro	balatro	Ethereal Tag	tag			Gives a free Spectral Pack.	
