round,param,value,seed_mean,seed_min,coverage,hollow,keff,biome,spread,violations
4,travel_dist_ratio,0.0075,0.9745,0.7087,0.8499,0.1299,4.0308,0.8269,0.6488,3.3500
4,travel_dist_ratio,0.01,0.9788,0.7161,0.8614,0.1215,3.7870,0.8246,0.6537,3.3500
4,travel_dist_ratio,0.0125,0.9878,0.7180,0.8653,0.1208,3.7114,0.8376,0.6667,3.3000
4,travel_dist_ratio,0.015,0.9930,0.7195,0.8742,0.1150,3.5128,0.8380,0.6852,3.3500
4,travel_per_city,5.0,1.0006,0.7096,0.8521,0.1512,4.5307,0.8213,0.6591,3.3500
4,travel_per_city,10.0,1.0006,0.7096,0.8521,0.1512,4.5307,0.8213,0.6591,3.3500
5,outgoing,5,0.9798,0.6658,0.8371,0.1499,4.4734,0.8115,0.6410,3.3500
5,outgoing,6,1.0003,0.7092,0.8520,0.1510,4.5324,0.8213,0.6591,3.3500
5,min_outgoing_after_trim,1,1.0003,0.7092,0.8520,0.1510,4.5324,0.8213,0.6591,3.3500
5,min_outgoing_after_trim,2,0.9508,0.6592,0.8533,0.1503,4.5048,0.8213,0.6591,4.3500
5,edge_trim_chance,0.5,0.9991,0.7102,0.8531,0.1487,4.4623,0.8213,0.6591,3.3500
5,edge_trim_chance,0.6,1.0003,0.7092,0.8520,0.1510,4.5324,0.8213,0.6591,3.3500
5,nodes_between_cities,5,0.9798,0.7733,0.8478,0.1362,4.1538,0.8114,0.6435,3.3000
5,nodes_between_cities,6,0.9740,0.4997,0.8392,0.1396,4.2942,0.8155,0.6507,3.3500
5,nodes_between_cities,7,1.0003,0.7092,0.8520,0.1510,4.5324,0.8213,0.6591,3.3500
5,city_bottleneck_strength,0.8,1.0003,0.7092,0.8520,0.1510,4.5324,0.8213,0.6591,3.3500
5,city_bottleneck_strength,0.9,0.9867,0.7087,0.8482,0.1412,4.3138,0.8173,0.6591,3.3500
5,min_graph_width,5,0.9610,0.2886,0.8229,0.1374,4.2001,0.8152,0.6526,3.2500
5,min_graph_width,6,1.0006,0.7096,0.8521,0.1512,4.5307,0.8213,0.6591,3.3500
5,max_landmasses,3,0.9879,0.7227,0.8474,0.1397,4.2898,0.8193,0.6529,3.2500
5,max_landmasses,4,0.9696,0.5829,0.8371,0.1392,4.2931,0.8191,0.6528,3.4000
5,max_landmasses,5,1.0006,0.7096,0.8521,0.1512,4.5307,0.8213,0.6591,3.3500
5,max_cross_ocean_per_band,3,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,max_cross_ocean_per_band,4,1.0003,0.7092,0.8520,0.1510,4.5324,0.8213,0.6591,3.3500
5,water_crossing_ratio,0.325,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,water_crossing_ratio,0.35,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,start_end_island_penalty,0.0,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,start_end_island_penalty,1000.0,0.8605,0.4358,0.7734,0.1079,3.3987,0.7944,0.5267,3.0500
5,start_end_min_connections,0,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,start_end_min_connections,1,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,mountain_pass_bias,3.0,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,mountain_pass_bias,3.5,0.9997,0.7092,0.8521,0.1502,4.5198,0.8233,0.6592,3.3500
5,graph_anti_straight,1.5,0.9989,0.7087,0.8519,0.1498,4.4857,0.8233,0.6591,3.3500
5,graph_anti_straight,1.75,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,graph_zigzag_penalty,180.0,1.0004,0.7097,0.8524,0.1507,4.5320,0.8213,0.6592,3.3500
5,graph_zigzag_penalty,200.0,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,failsafe_max_injected_nodes,0,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,failsafe_max_injected_nodes,10,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,graph_build_passes,1,1.0004,0.7092,0.8518,0.1513,4.5469,0.8213,0.6591,3.3500
5,graph_build_passes,2,0.9928,0.7107,0.8512,0.1445,4.3753,0.8235,0.6584,3.3500
5,city_dist_ratio,0.08,1.0007,0.7096,0.8524,0.1510,4.5226,0.8213,0.6591,3.3500
5,city_dist_ratio,0.085,0.9891,0.7153,0.8540,0.1348,4.1676,0.8154,0.6615,3.3000
5,travel_dist_ratio,0.005,1.0007,0.7096,0.8524,0.1510,4.5226,0.8213,0.6591,3.3500
5,travel_dist_ratio,0.0075,0.9742,0.7087,0.8499,0.1297,4.0241,0.8269,0.6488,3.3500
5,travel_dist_ratio,0.01,0.9783,0.7161,0.8614,0.1209,3.7610,0.8246,0.6537,3.3500
5,travel_dist_ratio,0.0125,0.9878,0.7180,0.8653,0.1208,3.7111,0.8376,0.6667,3.3000
5,travel_dist_ratio,0.015,0.9931,0.7195,0.8740,0.1154,3.5247,0.8380,0.6852,3.3500
5,travel_per_city,5.0,1.0007,0.7096,0.8524,0.1510,4.5226,0.8213,0.6591,3.3500
5,travel_per_city,10.0,1.0007,0.7096,0.8524,0.1510,4.5226,0.8213,0.6591,3.3500
phaseB,joint_0,-,0.7960,0.3613,-,-,-,-,-,-
phaseB,joint_1,-,0.8227,0.3893,-,-,-,-,-,-
phaseB,joint_2,-,0.9028,0.5935,-,-,-,-,-,-
phaseB,joint_3,-,0.7963,0.3618,-,-,-,-,-,-
phaseB,joint_4,-,0.9649,0.6489,-,-,-,-,-,-
phaseB,joint_5,-,0.8517,0.4336,-,-,-,-,-,-
phaseB,joint_6,-,0.8034,0.3803,-,-,-,-,-,-
phaseB,joint_7,-,0.9143,0.6332,-,-,-,-,-,-
phaseB,joint_8,-,0.7970,0.3787,-,-,-,-,-,-
phaseB,joint_9,-,0.8505,0.4330,-,-,-,-,-,-
phaseB,joint_10,-,0.8718,0.4381,-,-,-,-,-,-
phaseB,joint_11,-,0.8208,0.3933,-,-,-,-,-,-
phaseB,joint_12,-,0.8541,0.4336,-,-,-,-,-,-
phaseB,joint_13,-,0.8385,0.4285,-,-,-,-,-,-
phaseB,joint_14,-,0.8455,0.4118,-,-,-,-,-,-
phaseB,joint_15,-,0.8482,0.4210,-,-,-,-,-,-
phaseB,joint_16,-,0.9154,0.7288,-,-,-,-,-,-
phaseB,joint_17,-,0.7936,0.3620,-,-,-,-,-,-
phaseB,joint_18,-,0.8462,0.4107,-,-,-,-,-,-
phaseB,joint_19,-,0.9156,0.5929,-,-,-,-,-,-
phaseB,joint_20,-,0.8431,0.4050,-,-,-,-,-,-
phaseB,joint_21,-,0.8941,0.5935,-,-,-,-,-,-
phaseB,joint_22,-,0.9413,0.6179,-,-,-,-,-,-
phaseB,joint_23,-,0.8444,0.4118,-,-,-,-,-,-
phaseB,joint_24,-,0.9451,0.4993,-,-,-,-,-,-
phaseB,joint_25,-,0.8419,0.4118,-,-,-,-,-,-
phaseB,joint_26,-,0.8022,0.3775,-,-,-,-,-,-
phaseB,joint_27,-,0.8221,0.3893,-,-,-,-,-,-
phaseB,joint_28,-,0.7960,0.3607,-,-,-,-,-,-
phaseB,joint_29,-,0.7945,0.3618,-,-,-,-,-,-
phaseB,joint_30,-,0.9196,0.4938,-,-,-,-,-,-
phaseB,joint_31,-,0.8010,0.3716,-,-,-,-,-,-
phaseB,joint_32,-,0.9491,0.6504,-,-,-,-,-,-
phaseB,joint_33,-,0.8210,0.3933,-,-,-,-,-,-
phaseB,joint_34,-,0.8040,0.3762,-,-,-,-,-,-
phaseB,joint_35,-,0.9301,0.4909,-,-,-,-,-,-
phaseB,joint_36,-,0.8699,0.4393,-,-,-,-,-,-
phaseB,joint_37,-,0.7880,0.3640,-,-,-,-,-,-
phaseB,joint_38,-,0.7854,0.3797,-,-,-,-,-,-
phaseB,joint_39,-,0.8155,0.3834,-,-,-,-,-,-
