round,param,value,seed_mean,seed_min,coverage,hollow,keff,biome,spread,violations
2,min_cities_visited,7,0.9841,0.8962,0.8580,0.0663,2.3760,0.8517,0.6391,2.0000
2,min_cities_visited,8,0.9841,0.8962,0.8580,0.0663,2.3760,0.8517,0.6391,2.0000
2,max_cities_visited,21,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,24,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,25,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,27,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,28,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,30,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,31,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cities_visited,33,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,city_bottleneck_strength,0.6,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,city_bottleneck_strength,0.7,1.0181,0.9462,0.8563,0.0664,2.3752,0.8517,0.6315,1.2500
2,city_bottleneck_strength,0.8,1.0303,0.9462,0.8561,0.0663,2.3581,0.8517,0.6315,1.0000
2,city_bottleneck_strength,0.9,1.0305,0.9459,0.8554,0.0672,2.4060,0.8517,0.6315,1.0000
2,min_graph_width,1,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,min_graph_width,2,0.9841,0.8962,0.8580,0.0663,2.3760,0.8517,0.6391,2.0000
2,max_landmasses,1,1.0322,0.9462,0.8582,0.0642,2.2661,0.8517,0.6391,1.0000
2,max_landmasses,2,0.5575,0.0000,0.4551,0.0605,2.1807,0.4480,0.3489,1.0000
2,max_landmasses,3,0.5881,0.0000,0.4733,0.0756,2.5499,0.4480,0.3882,1.2500
2,max_landmasses,4,0.5881,0.0000,0.4733,0.0756,2.5499,0.4480,0.3882,1.2500
2,max_cross_ocean_per_band,1,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_cross_ocean_per_band,2,1.0334,0.9462,0.8580,0.0656,2.3429,0.8517,0.6391,1.0000
2,max_water_crossing_dist,80.0,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,max_water_crossing_dist,100.0,1.0339,0.9462,0.8578,0.0663,2.3795,0.8517,0.6391,1.0000
2,max_water_crossing_dist,140.0,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_water_crossing_dist,160.0,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_water_crossing_dist,180.0,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_water_crossing_dist,240.0,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_water_crossing_dist,260.0,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,max_water_crossing_dist,300.0,1.0341,0.9462,0.8580,0.0663,2.3760,0.8517,0.6391,1.0000
2,start_end_island_penalty,2000.0,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,start_end_island_penalty,3000.0,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,start_end_island_penalty,4000.0,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,start_end_island_penalty,5000.0,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,start_end_min_connections,0,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,start_end_min_connections,1,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,start_end_min_connections,2,1.0343,0.9441,0.8547,0.0699,2.5093,0.8517,0.6391,1.0000
2,mountain_pass_bias,0.15,1.0324,0.9441,0.8544,0.0683,2.4234,0.8517,0.6391,1.0000
2,mountain_pass_bias,0.5,1.0318,0.9441,0.8554,0.0666,2.3411,0.8517,0.6391,1.0000
2,mountain_pass_bias,2.0,1.0289,0.9441,0.8552,0.0658,2.2968,0.8517,0.6316,1.0000
2,mountain_pass_bias,2.5,1.0280,0.9441,0.8557,0.0644,2.2287,0.8517,0.6316,1.0000
2,mountain_pass_bias,3.0,1.0288,0.9441,0.8547,0.0662,2.3166,0.8517,0.6316,1.0000
2,mountain_pass_bias,3.5,1.0288,0.9441,0.8546,0.0663,2.3246,0.8517,0.6316,1.0000
2,mountain_pass_bias,4.0,1.0280,0.9441,0.8546,0.0655,2.2785,0.8517,0.6316,1.0000
2,mountain_pass_bias,4.35,1.0291,0.9441,0.8540,0.0672,2.3650,0.8517,0.6316,1.0000
2,graph_anti_straight,1.0,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,graph_anti_straight,1.25,1.0330,0.9441,0.8528,0.0704,2.5252,0.8517,0.6391,1.0000
2,graph_anti_straight,1.5,1.0327,0.9441,0.8542,0.0687,2.4461,0.8517,0.6391,1.0000
2,graph_anti_straight,1.75,1.0324,0.9441,0.8544,0.0683,2.4234,0.8517,0.6391,1.0000
2,graph_anti_straight,2.0,1.0324,0.9441,0.8551,0.0676,2.3870,0.8517,0.6391,1.0000
2,path_ortho_length_bonus,1.5,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,path_ortho_length_bonus,2.0,1.0317,0.9441,0.8547,0.0672,2.3646,0.8517,0.6391,1.0000
2,path_ortho_length_bonus,2.5,1.0321,0.9441,0.8543,0.0680,2.4040,0.8517,0.6391,1.0000
2,graph_zigzag_penalty,80.0,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,graph_zigzag_penalty,100.0,1.0330,0.9441,0.8534,0.0698,2.4913,0.8517,0.6391,1.0000
2,graph_zigzag_penalty,120.0,1.0326,0.9441,0.8541,0.0688,2.4414,0.8517,0.6391,1.0000
2,graph_zigzag_penalty,140.0,1.0326,0.9441,0.8541,0.0688,2.4414,0.8517,0.6391,1.0000
2,graph_zigzag_penalty,160.0,1.0325,0.9441,0.8536,0.0692,2.4630,0.8517,0.6391,1.0000
2,failsafe_max_injected_nodes,0,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,failsafe_max_injected_nodes,10,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,failsafe_max_injected_nodes,20,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,graph_build_passes,1,1.0330,0.9441,0.8533,0.0699,2.4991,0.8517,0.6391,1.0000
2,graph_build_passes,2,1.0322,0.9441,0.8551,0.0674,2.3837,0.8517,0.6391,1.0000
2,min_city_dist,16.0,0.9693,0.9451,0.8139,0.0595,2.0142,0.8710,0.5836,1.0000
2,min_city_dist,20.0,1.0325,0.9397,0.8505,0.0726,2.6355,0.8610,0.6374,1.0000
2,min_city_dist,24.0,1.0324,0.9441,0.8539,0.0687,2.4436,0.8517,0.6391,1.0000
2,max_city_count,73,0.5184,0.0000,0.4287,0.0437,1.4720,0.4561,0.3730,1.0000
2,max_city_count,90,0.7746,0.0000,0.6240,0.0741,2.4190,0.6580,0.4876,1.0000
2,max_city_count,100,1.0169,0.9226,0.8362,0.0764,2.5455,0.8610,0.6172,1.0000
2,max_city_count,110,1.0232,0.9383,0.8567,0.0576,1.9284,0.8517,0.6357,1.0000
2,max_city_count,120,1.0324,0.9377,0.8541,0.0687,2.4721,0.8617,0.6385,1.0000
2,max_city_count,130,1.0273,0.9457,0.8585,0.0556,1.8807,0.8710,0.6527,1.0000
2,max_city_count,150,1.0325,0.9397,0.8505,0.0726,2.6355,0.8610,0.6374,1.0000
2,max_city_count,157,1.0194,0.9416,0.8463,0.0634,2.1506,0.8710,0.6389,1.0000
2,min_travel_dist,4.0,1.0277,0.9460,0.8473,0.0718,2.5527,0.8927,0.6345,1.0000
2,min_travel_dist,6.0,1.0292,0.9439,0.8532,0.0661,2.2951,0.8818,0.6396,1.0000
2,min_travel_dist,12.0,1.0325,0.9397,0.8505,0.0726,2.6355,0.8610,0.6374,1.0000
2,min_travel_dist,18.0,1.0331,0.9397,0.8467,0.0780,2.9171,0.8517,0.6332,1.0000
2,min_travel_dist,20.0,1.0069,0.9400,0.8275,0.0754,2.7592,0.8718,0.6162,1.0000
2,min_travel_dist,26.0,1.0341,0.9427,0.8550,0.0684,2.4400,0.8517,0.6428,1.0000
2,min_travel_dist,28.0,1.0309,0.9408,0.8518,0.0700,2.4879,0.8424,0.6365,1.0000
2,min_travel_dist,30.0,1.0181,0.9387,0.8380,0.0731,2.6290,0.8517,0.6280,1.0000
2,max_travel_count,700,0.9814,0.9420,0.8286,0.0532,1.6883,0.8610,0.5981,1.0000
2,max_travel_count,800,0.9810,0.9420,0.8277,0.0538,1.7056,0.8610,0.5981,1.0000
2,max_travel_count,850,0.9981,0.9427,0.8324,0.0578,1.9215,0.8517,0.6314,1.0000
2,max_travel_count,1100,1.0400,0.9427,0.8492,0.0825,3.1512,0.8517,0.6335,1.0000
2,max_travel_count,1150,1.0412,0.9427,0.8493,0.0824,3.1480,0.8517,0.6376,1.0000
2,max_travel_count,1650,1.0406,0.9434,0.8489,0.0823,3.1145,0.8517,0.6374,1.0000
2,max_travel_count,2050,0.9979,0.9427,0.8320,0.0562,1.8357,0.8517,0.6389,1.0000
2,max_travel_count,2400,1.0341,0.9427,0.8550,0.0684,2.4400,0.8517,0.6428,1.0000
2,city_coast_radius,0.0,1.0412,0.9427,0.8493,0.0824,3.1480,0.8517,0.6376,1.0000
2,city_coast_radius,5.0,1.0117,0.9409,0.8458,0.0630,2.1469,0.8617,0.6118,1.0000
2,city_coast_radius,10.0,1.0121,0.9382,0.8484,0.0543,1.7289,0.8617,0.6374,1.0000
2,city_coast_radius,15.0,1.0073,0.9423,0.8436,0.0563,1.8159,0.8710,0.6296,1.0000
2,city_coast_radius,20.0,1.0143,0.9394,0.8459,0.0630,2.1437,0.8617,0.6218,1.0000
2,city_coast_radius,25.0,1.0192,0.9408,0.8520,0.0563,1.8775,0.8617,0.6434,1.0000
2,city_coast_radius,35.0,0.9938,0.9421,0.8387,0.0532,1.6794,0.8617,0.6077,1.0000
2,city_coast_radius,40.0,1.0139,0.9416,0.8470,0.0598,2.0499,0.8617,0.6287,1.0000
